no,effectiveDate,mid,exchange_rate
084/A/NBP/2022,2022-05-02,0.19,CZK
085/A/NBP/2022,2022-05-04,0.1897,CZK
086/A/NBP/2022,2022-05-05,0.1896,CZK
087/A/NBP/2022,2022-05-06,0.1915,CZK
088/A/NBP/2022,2022-05-09,0.1876,CZK
089/A/NBP/2022,2022-05-10,0.1874,CZK
090/A/NBP/2022,2022-05-11,0.1869,CZK
091/A/NBP/2022,2022-05-12,0.1844,CZK
092/A/NBP/2022,2022-05-13,0.1881,CZK
093/A/NBP/2022,2022-05-16,0.1891,CZK
094/A/NBP/2022,2022-05-17,0.1884,CZK
095/A/NBP/2022,2022-05-18,0.1883,CZK
096/A/NBP/2022,2022-05-19,0.1879,CZK
097/A/NBP/2022,2022-05-20,0.188,CZK
098/A/NBP/2022,2022-05-23,0.1879,CZK
099/A/NBP/2022,2022-05-24,0.1868,CZK
100/A/NBP/2022,2022-05-25,0.1866,CZK
101/A/NBP/2022,2022-05-26,0.1871,CZK
102/A/NBP/2022,2022-05-27,0.1866,CZK
103/A/NBP/2022,2022-05-30,0.1858,CZK
104/A/NBP/2022,2022-05-31,0.1851,CZK
105/A/NBP/2022,2022-06-01,0.1855,CZK
106/A/NBP/2022,2022-06-02,0.1855,CZK
107/A/NBP/2022,2022-06-03,0.1859,CZK
108/A/NBP/2022,2022-06-06,0.1857,CZK
109/A/NBP/2022,2022-06-07,0.1854,CZK
110/A/NBP/2022,2022-06-08,0.1851,CZK
111/A/NBP/2022,2022-06-09,0.1856,CZK
112/A/NBP/2022,2022-06-10,0.1864,CZK
113/A/NBP/2022,2022-06-13,0.1874,CZK
114/A/NBP/2022,2022-06-14,0.1881,CZK
115/A/NBP/2022,2022-06-15,0.1885,CZK
116/A/NBP/2022,2022-06-17,0.1901,CZK
117/A/NBP/2022,2022-06-20,0.189,CZK
118/A/NBP/2022,2022-06-21,0.1882,CZK
119/A/NBP/2022,2022-06-22,0.1886,CZK
120/A/NBP/2022,2022-06-23,0.1903,CZK
121/A/NBP/2022,2022-06-24,0.1903,CZK
122/A/NBP/2022,2022-06-27,0.1898,CZK
123/A/NBP/2022,2022-06-28,0.19,CZK
124/A/NBP/2022,2022-06-29,0.1893,CZK
125/A/NBP/2022,2022-06-30,0.1892,CZK
126/A/NBP/2022,2022-07-01,0.1906,CZK
127/A/NBP/2022,2022-07-04,0.19,CZK
128/A/NBP/2022,2022-07-05,0.1914,CZK
129/A/NBP/2022,2022-07-06,0.1936,CZK
130/A/NBP/2022,2022-07-07,0.1936,CZK
131/A/NBP/2022,2022-07-08,0.1938,CZK
132/A/NBP/2022,2022-07-11,0.1949,CZK
133/A/NBP/2022,2022-07-12,0.1965,CZK
134/A/NBP/2022,2022-07-13,0.1984,CZK
135/A/NBP/2022,2022-07-14,0.1983,CZK
136/A/NBP/2022,2022-07-15,0.1965,CZK
137/A/NBP/2022,2022-07-18,0.1948,CZK
138/A/NBP/2022,2022-07-19,0.1944,CZK
139/A/NBP/2022,2022-07-20,0.1945,CZK
140/A/NBP/2022,2022-07-21,0.1936,CZK
141/A/NBP/2022,2022-07-22,0.1942,CZK
142/A/NBP/2022,2022-07-25,0.1924,CZK
143/A/NBP/2022,2022-07-26,0.1919,CZK
144/A/NBP/2022,2022-07-27,0.1944,CZK
145/A/NBP/2022,2022-07-28,0.1951,CZK
146/A/NBP/2022,2022-07-29,0.1927,CZK
147/A/NBP/2022,2022-08-01,0.1927,CZK
148/A/NBP/2022,2022-08-02,0.1911,CZK
149/A/NBP/2022,2022-08-03,0.1908,CZK
150/A/NBP/2022,2022-08-04,0.1917,CZK
151/A/NBP/2022,2022-08-05,0.1912,CZK
152/A/NBP/2022,2022-08-08,0.1916,CZK
153/A/NBP/2022,2022-08-09,0.1919,CZK
154/A/NBP/2022,2022-08-10,0.1929,CZK
155/A/NBP/2022,2022-08-11,0.1923,CZK
156/A/NBP/2022,2022-08-12,0.1924,CZK
157/A/NBP/2022,2022-08-16,0.1912,CZK
158/A/NBP/2022,2022-08-17,0.191,CZK
159/A/NBP/2022,2022-08-18,0.1921,CZK
160/A/NBP/2022,2022-08-19,0.1928,CZK
161/A/NBP/2022,2022-08-22,0.1927,CZK
162/A/NBP/2022,2022-08-23,0.1934,CZK
163/A/NBP/2022,2022-08-24,0.1938,CZK
164/A/NBP/2022,2022-08-25,0.193,CZK
165/A/NBP/2022,2022-08-26,0.1923,CZK
166/A/NBP/2022,2022-08-29,0.1933,CZK
167/A/NBP/2022,2022-08-30,0.1925,CZK
001/A/NBP/2022,2022-01-03,4.5889,EUR
002/A/NBP/2022,2022-01-04,4.5737,EUR
003/A/NBP/2022,2022-01-05,4.5672,EUR
004/A/NBP/2022,2022-01-07,4.5576,EUR
005/A/NBP/2022,2022-01-10,4.5377,EUR
006/A/NBP/2022,2022-01-11,4.5454,EUR
007/A/NBP/2022,2022-01-12,4.5332,EUR
008/A/NBP/2022,2022-01-13,4.527,EUR
009/A/NBP/2022,2022-01-14,4.5372,EUR
010/A/NBP/2022,2022-01-17,4.5201,EUR
011/A/NBP/2022,2022-01-18,4.5275,EUR
012/A/NBP/2022,2022-01-19,4.5279,EUR
013/A/NBP/2022,2022-01-20,4.5201,EUR
014/A/NBP/2022,2022-01-21,4.5303,EUR
015/A/NBP/2022,2022-01-24,4.5358,EUR
016/A/NBP/2022,2022-01-25,4.5821,EUR
017/A/NBP/2022,2022-01-26,4.592,EUR
018/A/NBP/2022,2022-01-27,4.5713,EUR
019/A/NBP/2022,2022-01-28,4.5697,EUR
020/A/NBP/2022,2022-01-31,4.5982,EUR
021/A/NBP/2022,2022-02-01,4.582,EUR
022/A/NBP/2022,2022-02-02,4.55,EUR
023/A/NBP/2022,2022-02-03,4.5439,EUR
024/A/NBP/2022,2022-02-04,4.5459,EUR
025/A/NBP/2022,2022-02-07,4.555,EUR
026/A/NBP/2022,2022-02-08,4.5274,EUR
027/A/NBP/2022,2022-02-09,4.5167,EUR
028/A/NBP/2022,2022-02-10,4.4879,EUR
029/A/NBP/2022,2022-02-11,4.5163,EUR
030/A/NBP/2022,2022-02-14,4.5743,EUR
031/A/NBP/2022,2022-02-15,4.5091,EUR
032/A/NBP/2022,2022-02-16,4.4916,EUR
033/A/NBP/2022,2022-02-17,4.5088,EUR
034/A/NBP/2022,2022-02-18,4.5256,EUR
035/A/NBP/2022,2022-02-21,4.5193,EUR
036/A/NBP/2022,2022-02-22,4.5416,EUR
037/A/NBP/2022,2022-02-23,4.5352,EUR
038/A/NBP/2022,2022-02-24,4.6284,EUR
039/A/NBP/2022,2022-02-25,4.6608,EUR
040/A/NBP/2022,2022-02-28,4.6909,EUR
041/A/NBP/2022,2022-03-01,4.7241,EUR
042/A/NBP/2022,2022-03-02,4.7989,EUR
043/A/NBP/2022,2022-03-03,4.7931,EUR
044/A/NBP/2022,2022-03-04,4.8363,EUR
045/A/NBP/2022,2022-03-07,4.9647,EUR
046/A/NBP/2022,2022-03-08,4.9121,EUR
047/A/NBP/2022,2022-03-09,4.8429,EUR
048/A/NBP/2022,2022-03-10,4.8013,EUR
049/A/NBP/2022,2022-03-11,4.7924,EUR
050/A/NBP/2022,2022-03-14,4.7465,EUR
051/A/NBP/2022,2022-03-15,4.7311,EUR
052/A/NBP/2022,2022-03-16,4.7055,EUR
053/A/NBP/2022,2022-03-17,4.6876,EUR
054/A/NBP/2022,2022-03-18,4.7221,EUR
055/A/NBP/2022,2022-03-21,4.693,EUR
056/A/NBP/2022,2022-03-22,4.6975,EUR
057/A/NBP/2022,2022-03-23,4.7036,EUR
058/A/NBP/2022,2022-03-24,4.7589,EUR
059/A/NBP/2022,2022-03-25,4.7459,EUR
060/A/NBP/2022,2022-03-28,4.702,EUR
061/A/NBP/2022,2022-03-29,4.7144,EUR
062/A/NBP/2022,2022-03-30,4.6507,EUR
063/A/NBP/2022,2022-03-31,4.6525,EUR
064/A/NBP/2022,2022-04-01,4.6428,EUR
065/A/NBP/2022,2022-04-04,4.6373,EUR
066/A/NBP/2022,2022-04-05,4.6317,EUR
067/A/NBP/2022,2022-04-06,4.6539,EUR
068/A/NBP/2022,2022-04-07,4.6478,EUR
069/A/NBP/2022,2022-04-08,4.6405,EUR
070/A/NBP/2022,2022-04-11,4.6451,EUR
071/A/NBP/2022,2022-04-12,4.6626,EUR
072/A/NBP/2022,2022-04-13,4.646,EUR
073/A/NBP/2022,2022-04-14,4.6447,EUR
074/A/NBP/2022,2022-04-15,4.6378,EUR
075/A/NBP/2022,2022-04-19,4.6361,EUR
076/A/NBP/2022,2022-04-20,4.6295,EUR
077/A/NBP/2022,2022-04-21,4.6523,EUR
078/A/NBP/2022,2022-04-22,4.6361,EUR
079/A/NBP/2022,2022-04-25,4.6405,EUR
080/A/NBP/2022,2022-04-26,4.6429,EUR
081/A/NBP/2022,2022-04-27,4.7076,EUR
082/A/NBP/2022,2022-04-28,4.6915,EUR
083/A/NBP/2022,2022-04-29,4.6582,EUR
084/A/NBP/2022,2022-05-02,4.6806,EUR
085/A/NBP/2022,2022-05-04,4.6777,EUR
086/A/NBP/2022,2022-05-05,4.6658,EUR
087/A/NBP/2022,2022-05-06,4.6979,EUR
088/A/NBP/2022,2022-05-09,4.7059,EUR
089/A/NBP/2022,2022-05-10,4.6761,EUR
090/A/NBP/2022,2022-05-11,4.67,EUR
091/A/NBP/2022,2022-05-12,4.6841,EUR
092/A/NBP/2022,2022-05-13,4.6679,EUR
093/A/NBP/2022,2022-05-16,4.6724,EUR
094/A/NBP/2022,2022-05-17,4.6558,EUR
095/A/NBP/2022,2022-05-18,4.6528,EUR
096/A/NBP/2022,2022-05-19,4.6429,EUR
097/A/NBP/2022,2022-05-20,4.6366,EUR
098/A/NBP/2022,2022-05-23,4.6171,EUR
099/A/NBP/2022,2022-05-24,4.6107,EUR
100/A/NBP/2022,2022-05-25,4.5955,EUR
101/A/NBP/2022,2022-05-26,4.6135,EUR
102/A/NBP/2022,2022-05-27,4.6102,EUR
103/A/NBP/2022,2022-05-30,4.5869,EUR
104/A/NBP/2022,2022-05-31,4.5756,EUR
105/A/NBP/2022,2022-06-01,4.5891,EUR
106/A/NBP/2022,2022-06-02,4.5876,EUR
107/A/NBP/2022,2022-06-03,4.5908,EUR
108/A/NBP/2022,2022-06-06,4.588,EUR
109/A/NBP/2022,2022-06-07,4.5855,EUR
110/A/NBP/2022,2022-06-08,4.5817,EUR
111/A/NBP/2022,2022-06-09,4.5826,EUR
112/A/NBP/2022,2022-06-10,4.603,EUR
113/A/NBP/2022,2022-06-13,4.6313,EUR
114/A/NBP/2022,2022-06-14,4.6548,EUR
115/A/NBP/2022,2022-06-15,4.6642,EUR
116/A/NBP/2022,2022-06-17,4.6951,EUR
117/A/NBP/2022,2022-06-20,4.6731,EUR
118/A/NBP/2022,2022-06-21,4.646,EUR
119/A/NBP/2022,2022-06-22,4.659,EUR
120/A/NBP/2022,2022-06-23,4.7096,EUR
121/A/NBP/2022,2022-06-24,4.7094,EUR
122/A/NBP/2022,2022-06-27,4.6965,EUR
123/A/NBP/2022,2022-06-28,4.7004,EUR
124/A/NBP/2022,2022-06-29,4.6809,EUR
125/A/NBP/2022,2022-06-30,4.6806,EUR
126/A/NBP/2022,2022-07-01,4.7176,EUR
127/A/NBP/2022,2022-07-04,4.7002,EUR
128/A/NBP/2022,2022-07-05,4.7358,EUR
129/A/NBP/2022,2022-07-06,4.7942,EUR
130/A/NBP/2022,2022-07-07,4.7965,EUR
131/A/NBP/2022,2022-07-08,4.7958,EUR
132/A/NBP/2022,2022-07-11,4.7976,EUR
133/A/NBP/2022,2022-07-12,4.8337,EUR
134/A/NBP/2022,2022-07-13,4.8399,EUR
135/A/NBP/2022,2022-07-14,4.8371,EUR
136/A/NBP/2022,2022-07-15,4.8115,EUR
137/A/NBP/2022,2022-07-18,4.777,EUR
138/A/NBP/2022,2022-07-19,4.7731,EUR
139/A/NBP/2022,2022-07-20,4.7603,EUR
140/A/NBP/2022,2022-07-21,4.7578,EUR
141/A/NBP/2022,2022-07-22,4.7643,EUR
142/A/NBP/2022,2022-07-25,4.7196,EUR
143/A/NBP/2022,2022-07-26,4.7183,EUR
144/A/NBP/2022,2022-07-27,4.7811,EUR
145/A/NBP/2022,2022-07-28,4.7973,EUR
146/A/NBP/2022,2022-07-29,4.7399,EUR
147/A/NBP/2022,2022-08-01,4.7475,EUR
148/A/NBP/2022,2022-08-02,4.7092,EUR
149/A/NBP/2022,2022-08-03,4.7032,EUR
150/A/NBP/2022,2022-08-04,4.723,EUR
151/A/NBP/2022,2022-08-05,4.7053,EUR
152/A/NBP/2022,2022-08-08,4.7013,EUR
153/A/NBP/2022,2022-08-09,4.7021,EUR
154/A/NBP/2022,2022-08-10,4.7138,EUR
155/A/NBP/2022,2022-08-11,4.6745,EUR
156/A/NBP/2022,2022-08-12,4.6832,EUR
157/A/NBP/2022,2022-08-16,4.6928,EUR
158/A/NBP/2022,2022-08-17,4.6921,EUR
159/A/NBP/2022,2022-08-18,4.7244,EUR
160/A/NBP/2022,2022-08-19,4.748,EUR
161/A/NBP/2022,2022-08-22,4.7493,EUR
162/A/NBP/2022,2022-08-23,4.7706,EUR
163/A/NBP/2022,2022-08-24,4.7772,EUR
164/A/NBP/2022,2022-08-25,4.7584,EUR
165/A/NBP/2022,2022-08-26,4.7413,EUR
166/A/NBP/2022,2022-08-29,4.7529,EUR
167/A/NBP/2022,2022-08-30,4.7328,EUR
001/A/NBP/2022,2022-01-03,5.4643,GBP
002/A/NBP/2022,2022-01-04,5.4677,GBP
003/A/NBP/2022,2022-01-05,5.4658,GBP
004/A/NBP/2022,2022-01-07,5.4595,GBP
005/A/NBP/2022,2022-01-10,5.4406,GBP
006/A/NBP/2022,2022-01-11,5.458,GBP
007/A/NBP/2022,2022-01-12,5.4345,GBP
008/A/NBP/2022,2022-01-13,5.4209,GBP
009/A/NBP/2022,2022-01-14,5.4387,GBP
010/A/NBP/2022,2022-01-17,5.4123,GBP
011/A/NBP/2022,2022-01-18,5.4144,GBP
012/A/NBP/2022,2022-01-19,5.4357,GBP
013/A/NBP/2022,2022-01-20,5.4279,GBP
014/A/NBP/2022,2022-01-21,5.421,GBP
015/A/NBP/2022,2022-01-24,5.4169,GBP
016/A/NBP/2022,2022-01-25,5.4731,GBP
017/A/NBP/2022,2022-01-26,5.4958,GBP
018/A/NBP/2022,2022-01-27,5.4818,GBP
019/A/NBP/2022,2022-01-28,5.4934,GBP
020/A/NBP/2022,2022-01-31,5.532,GBP
021/A/NBP/2022,2022-02-01,5.492,GBP
022/A/NBP/2022,2022-02-02,5.4556,GBP
023/A/NBP/2022,2022-02-03,5.4598,GBP
024/A/NBP/2022,2022-02-04,5.381,GBP
025/A/NBP/2022,2022-02-07,5.3893,GBP
026/A/NBP/2022,2022-02-08,5.3792,GBP
027/A/NBP/2022,2022-02-09,5.3633,GBP
028/A/NBP/2022,2022-02-10,5.3225,GBP
029/A/NBP/2022,2022-02-11,5.3772,GBP
030/A/NBP/2022,2022-02-14,5.4645,GBP
031/A/NBP/2022,2022-02-15,5.3856,GBP
032/A/NBP/2022,2022-02-16,5.3542,GBP
033/A/NBP/2022,2022-02-17,5.3988,GBP
034/A/NBP/2022,2022-02-18,5.4222,GBP
035/A/NBP/2022,2022-02-21,5.4227,GBP
036/A/NBP/2022,2022-02-22,5.4482,GBP
037/A/NBP/2022,2022-02-23,5.4333,GBP
038/A/NBP/2022,2022-02-24,5.546,GBP
039/A/NBP/2022,2022-02-25,5.5751,GBP
040/A/NBP/2022,2022-02-28,5.6131,GBP
041/A/NBP/2022,2022-03-01,5.6593,GBP
042/A/NBP/2022,2022-03-02,5.7631,GBP
043/A/NBP/2022,2022-03-03,5.7881,GBP
044/A/NBP/2022,2022-03-04,5.8413,GBP
045/A/NBP/2022,2022-03-07,6.0211,GBP
046/A/NBP/2022,2022-03-08,5.9196,GBP
047/A/NBP/2022,2022-03-09,5.8051,GBP
048/A/NBP/2022,2022-03-10,5.7264,GBP
049/A/NBP/2022,2022-03-11,5.7127,GBP
050/A/NBP/2022,2022-03-14,5.6375,GBP
051/A/NBP/2022,2022-03-15,5.6056,GBP
052/A/NBP/2022,2022-03-16,5.5931,GBP
053/A/NBP/2022,2022-03-17,5.5865,GBP
054/A/NBP/2022,2022-03-18,5.6109,GBP
055/A/NBP/2022,2022-03-21,5.5819,GBP
056/A/NBP/2022,2022-03-22,5.6322,GBP
057/A/NBP/2022,2022-03-23,5.6574,GBP
058/A/NBP/2022,2022-03-24,5.7061,GBP
059/A/NBP/2022,2022-03-25,5.6769,GBP
060/A/NBP/2022,2022-03-28,5.6311,GBP
061/A/NBP/2022,2022-03-29,5.605,GBP
062/A/NBP/2022,2022-03-30,5.4775,GBP
063/A/NBP/2022,2022-03-31,5.4842,GBP
064/A/NBP/2022,2022-04-01,5.5114,GBP
065/A/NBP/2022,2022-04-04,5.518,GBP
066/A/NBP/2022,2022-04-05,5.541,GBP
067/A/NBP/2022,2022-04-06,5.5802,GBP
068/A/NBP/2022,2022-04-07,5.586,GBP
069/A/NBP/2022,2022-04-08,5.5702,GBP
070/A/NBP/2022,2022-04-11,5.5484,GBP
071/A/NBP/2022,2022-04-12,5.5819,GBP
072/A/NBP/2022,2022-04-13,5.5761,GBP
073/A/NBP/2022,2022-04-14,5.5923,GBP
074/A/NBP/2022,2022-04-15,5.6019,GBP
075/A/NBP/2022,2022-04-19,5.5924,GBP
076/A/NBP/2022,2022-04-20,5.565,GBP
077/A/NBP/2022,2022-04-21,5.5636,GBP
078/A/NBP/2022,2022-04-22,5.5327,GBP
079/A/NBP/2022,2022-04-25,5.5054,GBP
080/A/NBP/2022,2022-04-26,5.5299,GBP
081/A/NBP/2022,2022-04-27,5.5744,GBP
082/A/NBP/2022,2022-04-28,5.5924,GBP
083/A/NBP/2022,2022-04-29,5.532,GBP
084/A/NBP/2022,2022-05-02,5.5894,GBP
085/A/NBP/2022,2022-05-04,5.5631,GBP
086/A/NBP/2022,2022-05-05,5.5223,GBP
087/A/NBP/2022,2022-05-06,5.4914,GBP
088/A/NBP/2022,2022-05-09,5.4956,GBP
089/A/NBP/2022,2022-05-10,5.4564,GBP
090/A/NBP/2022,2022-05-11,5.4677,GBP
091/A/NBP/2022,2022-05-12,5.4644,GBP
092/A/NBP/2022,2022-05-13,5.4736,GBP
093/A/NBP/2022,2022-05-16,5.4799,GBP
094/A/NBP/2022,2022-05-17,5.5377,GBP
095/A/NBP/2022,2022-05-18,5.4797,GBP
096/A/NBP/2022,2022-05-19,5.4796,GBP
097/A/NBP/2022,2022-05-20,5.4735,GBP
098/A/NBP/2022,2022-05-23,5.4524,GBP
099/A/NBP/2022,2022-05-24,5.3775,GBP
100/A/NBP/2022,2022-05-25,5.3938,GBP
101/A/NBP/2022,2022-05-26,5.4257,GBP
102/A/NBP/2022,2022-05-27,5.4209,GBP
103/A/NBP/2022,2022-05-30,5.3821,GBP
104/A/NBP/2022,2022-05-31,5.3783,GBP
105/A/NBP/2022,2022-06-01,5.385,GBP
106/A/NBP/2022,2022-06-02,5.3832,GBP
107/A/NBP/2022,2022-06-03,5.3681,GBP
108/A/NBP/2022,2022-06-06,5.3655,GBP
109/A/NBP/2022,2022-06-07,5.3644,GBP
110/A/NBP/2022,2022-06-08,5.3719,GBP
111/A/NBP/2022,2022-06-09,5.3566,GBP
112/A/NBP/2022,2022-06-10,5.4127,GBP
113/A/NBP/2022,2022-06-13,5.4022,GBP
114/A/NBP/2022,2022-06-14,5.4041,GBP
115/A/NBP/2022,2022-06-15,5.3729,GBP
116/A/NBP/2022,2022-06-17,5.4971,GBP
117/A/NBP/2022,2022-06-20,5.4376,GBP
118/A/NBP/2022,2022-06-21,5.4064,GBP
119/A/NBP/2022,2022-06-22,5.4171,GBP
120/A/NBP/2022,2022-06-23,5.4756,GBP
121/A/NBP/2022,2022-06-24,5.4831,GBP
122/A/NBP/2022,2022-06-27,5.4655,GBP
123/A/NBP/2022,2022-06-28,5.451,GBP
124/A/NBP/2022,2022-06-29,5.4215,GBP
125/A/NBP/2022,2022-06-30,5.4429,GBP
126/A/NBP/2022,2022-07-01,5.4583,GBP
127/A/NBP/2022,2022-07-04,5.4587,GBP
128/A/NBP/2022,2022-07-05,5.5334,GBP
129/A/NBP/2022,2022-07-06,5.5968,GBP
130/A/NBP/2022,2022-07-07,5.629,GBP
131/A/NBP/2022,2022-07-08,5.6594,GBP
132/A/NBP/2022,2022-07-11,5.6736,GBP
133/A/NBP/2022,2022-07-12,5.7119,GBP
134/A/NBP/2022,2022-07-13,5.7338,GBP
135/A/NBP/2022,2022-07-14,5.7163,GBP
136/A/NBP/2022,2022-07-15,5.6739,GBP
137/A/NBP/2022,2022-07-18,5.6333,GBP
138/A/NBP/2022,2022-07-19,5.6009,GBP
139/A/NBP/2022,2022-07-20,5.5852,GBP
140/A/NBP/2022,2022-07-21,5.5738,GBP
141/A/NBP/2022,2022-07-22,5.6103,GBP
142/A/NBP/2022,2022-07-25,5.5525,GBP
143/A/NBP/2022,2022-07-26,5.5621,GBP
144/A/NBP/2022,2022-07-27,5.685,GBP
145/A/NBP/2022,2022-07-28,5.722,GBP
146/A/NBP/2022,2022-07-29,5.6434,GBP
147/A/NBP/2022,2022-08-01,5.6612,GBP
148/A/NBP/2022,2022-08-02,5.6062,GBP
149/A/NBP/2022,2022-08-03,5.6221,GBP
150/A/NBP/2022,2022-08-04,5.6374,GBP
151/A/NBP/2022,2022-08-05,5.5889,GBP
152/A/NBP/2022,2022-08-08,5.5752,GBP
153/A/NBP/2022,2022-08-09,5.5646,GBP
154/A/NBP/2022,2022-08-10,5.5775,GBP
155/A/NBP/2022,2022-08-11,5.5339,GBP
156/A/NBP/2022,2022-08-12,5.5357,GBP
157/A/NBP/2022,2022-08-16,5.5711,GBP
158/A/NBP/2022,2022-08-17,5.5818,GBP
159/A/NBP/2022,2022-08-18,5.5983,GBP
160/A/NBP/2022,2022-08-19,5.5981,GBP
161/A/NBP/2022,2022-08-22,5.6022,GBP
162/A/NBP/2022,2022-08-23,5.6567,GBP
163/A/NBP/2022,2022-08-24,5.6784,GBP
164/A/NBP/2022,2022-08-25,5.6312,GBP
165/A/NBP/2022,2022-08-26,5.6007,GBP
166/A/NBP/2022,2022-08-29,5.5752,GBP
167/A/NBP/2022,2022-08-30,5.5413,GBP
001/A/NBP/2022,2022-01-03,0.012482,HUF
002/A/NBP/2022,2022-01-04,0.012515,HUF
003/A/NBP/2022,2022-01-05,0.012627,HUF
004/A/NBP/2022,2022-01-07,0.012683,HUF
005/A/NBP/2022,2022-01-10,0.012679,HUF
006/A/NBP/2022,2022-01-11,0.012716,HUF
007/A/NBP/2022,2022-01-12,0.012728,HUF
008/A/NBP/2022,2022-01-13,0.012747,HUF
009/A/NBP/2022,2022-01-14,0.012789,HUF
010/A/NBP/2022,2022-01-17,0.012703,HUF
011/A/NBP/2022,2022-01-18,0.012693,HUF
012/A/NBP/2022,2022-01-19,0.012699,HUF
013/A/NBP/2022,2022-01-20,0.012662,HUF
014/A/NBP/2022,2022-01-21,0.012689,HUF
015/A/NBP/2022,2022-01-24,0.012647,HUF
016/A/NBP/2022,2022-01-25,0.012707,HUF
017/A/NBP/2022,2022-01-26,0.012769,HUF
018/A/NBP/2022,2022-01-27,0.012745,HUF
019/A/NBP/2022,2022-01-28,0.01279,HUF
020/A/NBP/2022,2022-01-31,0.01284,HUF
021/A/NBP/2022,2022-02-01,0.012889,HUF
022/A/NBP/2022,2022-02-02,0.012814,HUF
023/A/NBP/2022,2022-02-03,0.012812,HUF
024/A/NBP/2022,2022-02-04,0.012829,HUF
025/A/NBP/2022,2022-02-07,0.0129,HUF
026/A/NBP/2022,2022-02-08,0.012803,HUF
027/A/NBP/2022,2022-02-09,0.01279,HUF
028/A/NBP/2022,2022-02-10,0.012694,HUF
029/A/NBP/2022,2022-02-11,0.012769,HUF
030/A/NBP/2022,2022-02-14,0.012814,HUF
031/A/NBP/2022,2022-02-15,0.012676,HUF
032/A/NBP/2022,2022-02-16,0.012671,HUF
033/A/NBP/2022,2022-02-17,0.012661,HUF
034/A/NBP/2022,2022-02-18,0.012702,HUF
035/A/NBP/2022,2022-02-21,0.012692,HUF
036/A/NBP/2022,2022-02-22,0.012716,HUF
037/A/NBP/2022,2022-02-23,0.012725,HUF
038/A/NBP/2022,2022-02-24,0.012697,HUF
039/A/NBP/2022,2022-02-25,0.012656,HUF
040/A/NBP/2022,2022-02-28,0.012687,HUF
041/A/NBP/2022,2022-03-01,0.012675,HUF
042/A/NBP/2022,2022-03-02,0.01262,HUF
043/A/NBP/2022,2022-03-03,0.012665,HUF
044/A/NBP/2022,2022-03-04,0.012671,HUF
045/A/NBP/2022,2022-03-07,0.012491,HUF
046/A/NBP/2022,2022-03-08,0.012654,HUF
047/A/NBP/2022,2022-03-09,0.01264,HUF
048/A/NBP/2022,2022-03-10,0.012646,HUF
049/A/NBP/2022,2022-03-11,0.01257,HUF
050/A/NBP/2022,2022-03-14,0.012596,HUF
051/A/NBP/2022,2022-03-15,0.012692,HUF
052/A/NBP/2022,2022-03-16,0.012642,HUF
053/A/NBP/2022,2022-03-17,0.012619,HUF
054/A/NBP/2022,2022-03-18,0.012641,HUF
055/A/NBP/2022,2022-03-21,0.012533,HUF
056/A/NBP/2022,2022-03-22,0.01258,HUF
057/A/NBP/2022,2022-03-23,0.012647,HUF
058/A/NBP/2022,2022-03-24,0.012682,HUF
059/A/NBP/2022,2022-03-25,0.012647,HUF
060/A/NBP/2022,2022-03-28,0.0126,HUF
061/A/NBP/2022,2022-03-29,0.012655,HUF
062/A/NBP/2022,2022-03-30,0.012667,HUF
063/A/NBP/2022,2022-03-31,0.012588,HUF
064/A/NBP/2022,2022-04-01,0.012634,HUF
065/A/NBP/2022,2022-04-04,0.012577,HUF
066/A/NBP/2022,2022-04-05,0.012507,HUF
067/A/NBP/2022,2022-04-06,0.012298,HUF
068/A/NBP/2022,2022-04-07,0.012171,HUF
069/A/NBP/2022,2022-04-08,0.012302,HUF
070/A/NBP/2022,2022-04-11,0.012228,HUF
071/A/NBP/2022,2022-04-12,0.012311,HUF
072/A/NBP/2022,2022-04-13,0.012288,HUF
073/A/NBP/2022,2022-04-14,0.012352,HUF
074/A/NBP/2022,2022-04-15,0.012337,HUF
075/A/NBP/2022,2022-04-19,0.012422,HUF
076/A/NBP/2022,2022-04-20,0.012473,HUF
077/A/NBP/2022,2022-04-21,0.012515,HUF
078/A/NBP/2022,2022-04-22,0.012496,HUF
079/A/NBP/2022,2022-04-25,0.012438,HUF
080/A/NBP/2022,2022-04-26,0.012342,HUF
081/A/NBP/2022,2022-04-27,0.012378,HUF
082/A/NBP/2022,2022-04-28,0.012432,HUF
083/A/NBP/2022,2022-04-29,0.012353,HUF
084/A/NBP/2022,2022-05-02,0.012379,HUF
085/A/NBP/2022,2022-05-04,0.012345,HUF
086/A/NBP/2022,2022-05-05,0.01233,HUF
087/A/NBP/2022,2022-05-06,0.012352,HUF
088/A/NBP/2022,2022-05-09,0.012269,HUF
089/A/NBP/2022,2022-05-10,0.012341,HUF
090/A/NBP/2022,2022-05-11,0.012307,HUF
091/A/NBP/2022,2022-05-12,0.012239,HUF
092/A/NBP/2022,2022-05-13,0.012155,HUF
093/A/NBP/2022,2022-05-16,0.012147,HUF
094/A/NBP/2022,2022-05-17,0.01201,HUF
095/A/NBP/2022,2022-05-18,0.012078,HUF
096/A/NBP/2022,2022-05-19,0.012028,HUF
097/A/NBP/2022,2022-05-20,0.012059,HUF
098/A/NBP/2022,2022-05-23,0.01207,HUF
099/A/NBP/2022,2022-05-24,0.012033,HUF
100/A/NBP/2022,2022-05-25,0.011936,HUF
101/A/NBP/2022,2022-05-26,0.011728,HUF
